year,samplingLocation,sampColor,Lattitude,Longitude,dateRange,dateSample,fieldNumber,cropPhenology,plotID,Disease.Incidence,Disease.Severity
2018,Rajshahi,yellowEast,24.334106,88.707653,firstSampling,Mon Feb 19 00:00:00 UTC 2018,19,heading,RajshahiyellowEastfirstSampling19heading,0,0
2018,Rajshahi,yellowEast,24.340992,88.700703,firstSampling,Mon Feb 19 00:00:00 UTC 2018,20,heading,RajshahiyellowEastfirstSampling20heading,0,0
2018,Rajshahi,yellowEast,24.341912,88.696406,firstSampling,Mon Feb 19 00:00:00 UTC 2018,21,heading,RajshahiyellowEastfirstSampling21heading,0,0
2018,Rajshahi,yellowNorth,24.394280,88.683580,firstSampling,Thu Feb 15 00:00:00 UTC 2018,1,stemElongation,RajshahiyellowNorthfirstSampling1stemElongation,0,0
2018,Rajshahi,yellowNorth,24.399210,88.679290,firstSampling,Thu Feb 15 00:00:00 UTC 2018,2,heading,RajshahiyellowNorthfirstSampling2heading,0,0
2018,Rajshahi,yellowNorth,24.397861,88.672134,firstSampling,Thu Feb 15 00:00:00 UTC 2018,3,heading,RajshahiyellowNorthfirstSampling3heading,0,0
2018,Rajshahi,yellowNorth,24.399345,88.658188,firstSampling,Thu Feb 15 00:00:00 UTC 2018,4,flowering,RajshahiyellowNorthfirstSampling4flowering,0,0
2018,Rajshahi,yellowNorth,24.398072,88.654814,firstSampling,Thu Feb 15 00:00:00 UTC 2018,5,tillering,RajshahiyellowNorthfirstSampling5tillering,0,0
2018,Rajshahi,yellowNorth,24.402290,88.651580,firstSampling,Thu Feb 15 00:00:00 UTC 2018,6,heading,RajshahiyellowNorthfirstSampling6heading,0,0
2018,Rajshahi,yellowNorth,24.414791,88.684462,firstSampling,Thu Feb 15 00:00:00 UTC 2018,7,tillering,RajshahiyellowNorthfirstSampling7tillering,0,0
2018,Rajshahi,yellowNorth,24.409952,88.699698,firstSampling,Thu Feb 15 00:00:00 UTC 2018,8,heading,RajshahiyellowNorthfirstSampling8heading,0,0
2018,Rajshahi,yellowNorth,24.407609,88.700901,firstSampling,Thu Feb 15 00:00:00 UTC 2018,9,heading,RajshahiyellowNorthfirstSampling9heading,0,0
2018,Rajshahi,yellowNorth,24.427057,88.679992,firstSampling,Sun Feb 18 00:00:00 UTC 2018,10,tillering,RajshahiyellowNorthfirstSampling10tillering,0,0
2018,Rajshahi,yellowNorth,24.428446,88.676252,firstSampling,Sun Feb 18 00:00:00 UTC 2018,11,heading,RajshahiyellowNorthfirstSampling11heading,0,0
2018,Rajshahi,blueEast,24.372678,88.682668,secondSampling,Sun Feb 25 00:00:00 UTC 2018,1,heading,RajshahiblueEastsecondSampling1heading,0,0
2018,Rajshahi,blueEast,24.37567,88.68114,secondSampling,Sun Feb 25 00:00:00 UTC 2018,2,heading,RajshahiblueEastsecondSampling2heading,0,0
2018,Rajshahi,blueEast,24.37471,88.684886,secondSampling,Sun Feb 25 00:00:00 UTC 2018,3,heading,RajshahiblueEastsecondSampling3heading,0,0
2018,Rajshahi,blueEast,24.364958,88.681618,secondSampling,Wed Feb 28 00:00:00 UTC 2018,4,heading,RajshahiblueEastsecondSampling4heading,0,0
2018,Rajshahi,blueEast,24.362693,88.689413,secondSampling,Fri Mar 02 00:00:00 UTC 2018,5,flowering,RajshahiblueEastsecondSampling5flowering,0,0
2018,Rajshahi,blueEast,24.358559,88.689005,secondSampling,Fri Mar 02 00:00:00 UTC 2018,6,heading,RajshahiblueEastsecondSampling6heading,0,0
2018,Rajshahi,blueEast,24.35046,88.676943,secondSampling,Tue Mar 06 00:00:00 UTC 2018,7,flowering,RajshahiblueEastsecondSampling7flowering,0,0
2018,Rajshahi,blueNorth,24.37699,88.671112,secondSampling,Sun Feb 25 00:00:00 UTC 2018,1,heading,RajshahiblueNorthsecondSampling1heading,0,0
2018,Rajshahi,blueNorth,24.377383,88.669104,secondSampling,Sun Feb 25 00:00:00 UTC 2018,2,heading,RajshahiblueNorthsecondSampling2heading,0,0
2018,Rajshahi,blueNorth,24.379643,88.669971,secondSampling,Sun Feb 25 00:00:00 UTC 2018,3,stemElongation,RajshahiblueNorthsecondSampling3stemElongation,0,0
2018,Rajshahi,blueNorth,24.384565,88.67509,secondSampling,Sun Feb 25 00:00:00 UTC 2018,7,heading,RajshahiblueNorthsecondSampling7heading,0,0
2018,Rajshahi,blueNorth,24.388685,88.674419,secondSampling,Fri Mar 02 00:00:00 UTC 2018,4,flowering,RajshahiblueNorthsecondSampling4flowering,0,0
2018,Rajshahi,blueNorth,24.391015,88.673542,secondSampling,Fri Mar 02 00:00:00 UTC 2018,5,flowering,RajshahiblueNorthsecondSampling5flowering,0,0
2018,Rajshahi,blueNorth,24.393454,88.658383,secondSampling,Fri Mar 02 00:00:00 UTC 2018,6,stemElongation,RajshahiblueNorthsecondSampling6stemElongation,0,0
2018,Rajshahi,blueSouth,24.356522,88.657522,secondSampling,Sun Feb 25 00:00:00 UTC 2018,1,heading,RajshahiblueSouthsecondSampling1heading,0,0
2018,Rajshahi,blueSouth,24.349173,88.661883,secondSampling,Sun Feb 25 00:00:00 UTC 2018,2,heading,RajshahiblueSouthsecondSampling2heading,0,0
2018,Rajshahi,blueSouth,24.349729,88.658961,secondSampling,Sun Feb 25 00:00:00 UTC 2018,3,flowering,RajshahiblueSouthsecondSampling3flowering,0,0
2018,Rajshahi,blueSouth,24.350677,88.661175,secondSampling,Sun Feb 25 00:00:00 UTC 2018,4,heading,RajshahiblueSouthsecondSampling4heading,0,0
2018,Rajshahi,greenEast,24.395606,88.729303,secondSampling,Mon Feb 26 00:00:00 UTC 2018,1,heading,RajshahigreenEastsecondSampling1heading,0,0
2018,Rajshahi,greenEast,24.3885,88.731576,secondSampling,Mon Feb 26 00:00:00 UTC 2018,2,heading,RajshahigreenEastsecondSampling2heading,0,0
2018,Rajshahi,greenEast,24.38485,88.730907,secondSampling,Mon Feb 26 00:00:00 UTC 2018,3,stemElongation,RajshahigreenEastsecondSampling3stemElongation,0,0
2018,Rajshahi,greenEast,24.378719,88.735405,secondSampling,Mon Feb 26 00:00:00 UTC 2018,4,heading,RajshahigreenEastsecondSampling4heading,0,0
2018,Rajshahi,greenEast,24.36908,88.736222,secondSampling,Mon Feb 26 00:00:00 UTC 2018,5,heading,RajshahigreenEastsecondSampling5heading,0,0
2018,Rajshahi,greenEast,24.36238,88.73389,secondSampling,Sun Mar 04 00:00:00 UTC 2018,6,flowering,RajshahigreenEastsecondSampling6flowering,0,0
2018,Rajshahi,greenEast,24.360966,88.736852,secondSampling,Sun Mar 04 00:00:00 UTC 2018,7,flowering,RajshahigreenEastsecondSampling7flowering,0,0
2018,Rajshahi,greenEast,24.349836,88.748871,secondSampling,Sun Mar 04 00:00:00 UTC 2018,8,flowering,RajshahigreenEastsecondSampling8flowering,0,0
2018,Rajshahi,greenEast,24.347526,88.74972,secondSampling,Sun Mar 04 00:00:00 UTC 2018,9,flowering,RajshahigreenEastsecondSampling9flowering,0,0
2018,Rajshahi,greenEast,24.343687,88.748513,secondSampling,Sun Mar 04 00:00:00 UTC 2018,10,flowering,RajshahigreenEastsecondSampling10flowering,0,0
2018,Rajshahi,greenEast,24.342276,88.753048,secondSampling,Sun Mar 04 00:00:00 UTC 2018,11,flowering,RajshahigreenEastsecondSampling11flowering,0,0
2018,Rajshahi,greenEast,24.341513,88.755956,secondSampling,Sun Mar 04 00:00:00 UTC 2018,12,flowering,RajshahigreenEastsecondSampling12flowering,0,0
2018,Rajshahi,greenEast,24.341824,88.760052,secondSampling,Sun Mar 04 00:00:00 UTC 2018,13,stemElongation,RajshahigreenEastsecondSampling13stemElongation,0,0
2018,Rajshahi,greenEast,24.33806,88.757259,secondSampling,Sun Mar 04 00:00:00 UTC 2018,14,flowering,RajshahigreenEastsecondSampling14flowering,0,0
2018,Rajshahi,greenEast,24.337258,88.75519,secondSampling,Sun Mar 04 00:00:00 UTC 2018,15,flowering,RajshahigreenEastsecondSampling15flowering,0,0
2018,Rajshahi,greenEast,24.339457,88.749174,secondSampling,Sun Mar 04 00:00:00 UTC 2018,16,heading,RajshahigreenEastsecondSampling16heading,0,0
2018,Rajshahi,greenEast,24.329786,88.742277,secondSampling,Tue Mar 06 00:00:00 UTC 2018,17,heading,RajshahigreenEastsecondSampling17heading,0,0
2018,Rajshahi,greenEast,24.328235,88.741432,secondSampling,Tue Mar 06 00:00:00 UTC 2018,18,flowering,RajshahigreenEastsecondSampling18flowering,0,0
2018,Rajshahi,greenEast,24.326005,88.740876,secondSampling,Tue Mar 06 00:00:00 UTC 2018,19,heading,RajshahigreenEastsecondSampling19heading,0,0
2018,Rajshahi,greenEast,24.32064,88.739001,secondSampling,Tue Mar 06 00:00:00 UTC 2018,20,flowering,RajshahigreenEastsecondSampling20flowering,0,0
2018,Rajshahi,greenEast,24.315595,88.736843,secondSampling,Tue Mar 06 00:00:00 UTC 2018,21,flowering,RajshahigreenEastsecondSampling21flowering,0,0
2018,Rajshahi,greenEast,24.311952,88.736698,secondSampling,Tue Mar 06 00:00:00 UTC 2018,22,flowering,RajshahigreenEastsecondSampling22flowering,0,0
2018,Rajshahi,greenNorth,24.436179,88.683668,secondSampling,Tue Feb 27 00:00:00 UTC 2018,3,heading,RajshahigreenNorthsecondSampling3heading,0,0
2018,Rajshahi,greenNorth,24.434271,88.693386,secondSampling,Tue Feb 27 00:00:00 UTC 2018,4,heading,RajshahigreenNorthsecondSampling4heading,0,0
2018,Rajshahi,greenNorth,24.451462,88.602156,secondSampling,Tue Feb 27 00:00:00 UTC 2018,5,heading,RajshahigreenNorthsecondSampling5heading,0,0
2018,Rajshahi,greenNorth,24.447769,88.600401,secondSampling,Tue Feb 27 00:00:00 UTC 2018,6,stemElongation,RajshahigreenNorthsecondSampling6stemElongation,0,0
2018,Rajshahi,greenNorth,24.447399,88.593379,secondSampling,Tue Feb 27 00:00:00 UTC 2018,7,flowering,RajshahigreenNorthsecondSampling7flowering,0,0
2018,Rajshahi,greenNorth,24.443915,88.592579,secondSampling,Tue Feb 27 00:00:00 UTC 2018,8,flowering,RajshahigreenNorthsecondSampling8flowering,0,0
2018,Rajshahi,greenNorth,24.440518,88.590208,secondSampling,Tue Feb 27 00:00:00 UTC 2018,9,flowering,RajshahigreenNorthsecondSampling9flowering,0,0
2018,Rajshahi,greenNorth,24.439738,88.584906,secondSampling,Tue Feb 27 00:00:00 UTC 2018,10,heading,RajshahigreenNorthsecondSampling10heading,0,0
2018,Rajshahi,greenNorth,24.440752,88.581772,secondSampling,Tue Feb 27 00:00:00 UTC 2018,11,heading,RajshahigreenNorthsecondSampling11heading,0,0
2018,Rajshahi,greenNorth,24.445346,88.599856,secondSampling,Tue Feb 27 00:00:00 UTC 2018,12,heading,RajshahigreenNorthsecondSampling12heading,0,0
2018,Rajshahi,greenNorth,24.435076,88.602847,secondSampling,Thu Mar 01 00:00:00 UTC 2018,1,flowering,RajshahigreenNorthsecondSampling1flowering,0,0
2018,Rajshahi,greenNorth,24.431827,88.604978,secondSampling,Thu Mar 01 00:00:00 UTC 2018,2,flowering,RajshahigreenNorthsecondSampling2flowering,0,0
2018,Rajshahi,outNorth,24.45268,88.582711,secondSampling,Tue Feb 27 00:00:00 UTC 2018,1,heading,RajshahioutNorthsecondSampling1heading,0,0
2018,Rajshahi,outWest,24.431349,88.561796,secondSampling,Wed Feb 28 00:00:00 UTC 2018,1,heading,RajshahioutWestsecondSampling1heading,0,0
2018,Rajshahi,outWest,24.43461,88.562579,secondSampling,Wed Feb 28 00:00:00 UTC 2018,2,heading,RajshahioutWestsecondSampling2heading,0,0
2018,Rajshahi,outWest,24.433084,88.560775,secondSampling,Wed Feb 28 00:00:00 UTC 2018,3,heading,RajshahioutWestsecondSampling3heading,0,0
2018,Rajshahi,yellowEast,24.38313,88.6855,secondSampling,Mon Feb 26 00:00:00 UTC 2018,4,flowering,RajshahiyellowEastsecondSampling4flowering,0,0
2018,Rajshahi,yellowEast,24.38681,88.68467,secondSampling,Mon Feb 26 00:00:00 UTC 2018,5,heading,RajshahiyellowEastsecondSampling5heading,0,0
2018,Rajshahi,yellowEast,24.387482,88.689954,secondSampling,Mon Feb 26 00:00:00 UTC 2018,6,heading,RajshahiyellowEastsecondSampling6heading,0,0
2018,Rajshahi,yellowEast,24.381352,88.694178,secondSampling,Mon Feb 26 00:00:00 UTC 2018,7,flowering,RajshahiyellowEastsecondSampling7flowering,0,0
2018,Rajshahi,yellowEast,24.378895,88.694175,secondSampling,Wed Feb 28 00:00:00 UTC 2018,1,heading,RajshahiyellowEastsecondSampling1heading,0,0
2018,Rajshahi,yellowEast,24.381273,88.698538,secondSampling,Wed Feb 28 00:00:00 UTC 2018,2,stemElongation,RajshahiyellowEastsecondSampling2stemElongation,0,0
2018,Rajshahi,yellowEast,24.378361,88.700465,secondSampling,Wed Feb 28 00:00:00 UTC 2018,3,heading,RajshahiyellowEastsecondSampling3heading,0,0
2018,Rajshahi,yellowEast,24.356107,88.696965,secondSampling,Fri Mar 02 00:00:00 UTC 2018,8,flowering,RajshahiyellowEastsecondSampling8flowering,0,0
2018,Rajshahi,yellowEast,24.361429,88.705671,secondSampling,Fri Mar 02 00:00:00 UTC 2018,9,flowering,RajshahiyellowEastsecondSampling9flowering,0,0
2018,Rajshahi,yellowEast,24.364618,88.716576,secondSampling,Fri Mar 02 00:00:00 UTC 2018,10,flowering,RajshahiyellowEastsecondSampling10flowering,0,0
2018,Rajshahi,yellowEast,24.314571,88.71483,secondSampling,Mon Mar 05 00:00:00 UTC 2018,11,heading,RajshahiyellowEastsecondSampling11heading,0,0
2018,Rajshahi,yellowEast,24.316879,88.713159,secondSampling,Sun Mar 05 00:00:00 UTC 2018,12,stemElongation,RajshahiyellowEastsecondSampling12stemElongation,0,0
2018,Rajshahi,yellowEast,24.320285,88.711212,secondSampling,Sun Mar 05 00:00:00 UTC 2018,13,flowering,RajshahiyellowEastsecondSampling13flowering,0,0
2018,Rajshahi,yellowEast,24.324914,88.716871,secondSampling,Mon Mar 05 00:00:00 UTC 2018,14,flowering,RajshahiyellowEastsecondSampling14flowering,0,0
2018,Rajshahi,yellowEast,24.32532,88.719623,secondSampling,Mon Mar 05 00:00:00 UTC 2018,15,flowering,RajshahiyellowEastsecondSampling15flowering,0,0
2018,Rajshahi,yellowEast,24.327192,88.722998,secondSampling,Mon Mar 05 00:00:00 UTC 2018,16,flowering,RajshahiyellowEastsecondSampling16flowering,0,0
2018,Rajshahi,yellowEast,24.328402,88.708414,secondSampling,Mon Mar 05 00:00:00 UTC 2018,17,flowering,RajshahiyellowEastsecondSampling17flowering,0,0
2018,Rajshahi,yellowEast,24.331176,88.711044,secondSampling,Mon Mar 05 00:00:00 UTC 2018,18,flowering,RajshahiyellowEastsecondSampling18flowering,0,0
2018,Rajshahi,yellowEast,24.334106,88.707653,secondSampling,Mon Mar 05 00:00:00 UTC 2018,19,flowering,RajshahiyellowEastsecondSampling19flowering,0,0
2018,Rajshahi,yellowEast,24.340992,88.700703,secondSampling,Mon Mar 05 00:00:00 UTC 2018,20,flowering,RajshahiyellowEastsecondSampling20flowering,0,0
2018,Rajshahi,yellowEast,24.341912,88.696406,secondSampling,Mon Mar 05 00:00:00 UTC 2018,21,flowering,RajshahiyellowEastsecondSampling21flowering,0,0
2018,Rajshahi,yellowNorth,24.39428,88.68358,secondSampling,Sun Feb 25 00:00:00 UTC 2018,3,heading,RajshahiyellowNorthsecondSampling3heading,0,0
2018,Rajshahi,yellowNorth,24.39921,88.67929,secondSampling,Mon Feb 26 00:00:00 UTC 2018,1,heading,RajshahiyellowNorthsecondSampling1heading,0,0
2018,Rajshahi,yellowNorth,24.397861,88.672134,secondSampling,Mon Feb 26 00:00:00 UTC 2018,2,heading,RajshahiyellowNorthsecondSampling2heading,0,0
2018,Rajshahi,yellowNorth,24.399345,88.658188,secondSampling,Mon Feb 26 00:00:00 UTC 2018,4,flowering,RajshahiyellowNorthsecondSampling4flowering,0,0
2018,Rajshahi,yellowNorth,24.398072,88.654814,secondSampling,Mon Feb 26 00:00:00 UTC 2018,5,heading,RajshahiyellowNorthsecondSampling5heading,0,0
2018,Rajshahi,yellowNorth,24.40229,88.65158,secondSampling,Wed Feb 28 00:00:00 UTC 2018,6,flowering,RajshahiyellowNorthsecondSampling6flowering,0,0
2018,Rajshahi,yellowNorth,24.414791,88.684462,secondSampling,Thu Mar 01 00:00:00 UTC 2018,7,flowering,RajshahiyellowNorthsecondSampling7flowering,0,0
2018,Rajshahi,yellowNorth,24.409952,88.699698,secondSampling,Thu Mar 01 00:00:00 UTC 2018,8,flowering,RajshahiyellowNorthsecondSampling8flowering,0,0
2018,Rajshahi,yellowNorth,24.407609,88.700901,secondSampling,Thu Mar 01 00:00:00 UTC 2018,9,heading,RajshahiyellowNorthsecondSampling9heading,0,0
2018,Rajshahi,yellowNorth,24.427057,88.679992,secondSampling,Thu Mar 01 00:00:00 UTC 2018,10,flowering,RajshahiyellowNorthsecondSampling10flowering,0,0
2018,Rajshahi,yellowNorth,24.428446,88.676252,secondSampling,Thu Mar 01 00:00:00 UTC 2018,11,flowering,RajshahiyellowNorthsecondSampling11flowering,0,0
2018,Rajshahi,blueEast,24.372678,88.682668,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,1,flowering,RajshahiblueEastthirdSampling1flowering,0,0
2018,Rajshahi,blueEast,24.37567,88.68114,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,2,flowering,RajshahiblueEastthirdSampling2flowering,0,0
2018,Rajshahi,blueEast,24.37471,88.684886,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,3,heading,RajshahiblueEastthirdSampling3heading,0,0
2018,Rajshahi,blueEast,24.364958,88.681618,thirdSampling,Wed Mar 14 00:00:00 UTC 2018,4,flowering,RajshahiblueEastthirdSampling4flowering,0,0
2018,Rajshahi,blueEast,24.362693,88.689413,thirdSampling,Wed Mar 14 00:00:00 UTC 2018,5,flowering,RajshahiblueEastthirdSampling5flowering,0,0
2018,Rajshahi,blueEast,24.358559,88.689005,thirdSampling,Wed Mar 14 00:00:00 UTC 2018,6,flowering,RajshahiblueEastthirdSampling6flowering,0,0
2018,Rajshahi,blueEast,24.35046,88.676943,thirdSampling,Thu Mar 15 00:00:00 UTC 2018,7,ripening,RajshahiblueEastthirdSampling7ripening,0,0
2018,Rajshahi,blueNorth,24.37699,88.671112,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,1,flowering,RajshahiblueNorththirdSampling1flowering,0,0
2018,Rajshahi,blueNorth,24.377383,88.669104,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,2,flowering,RajshahiblueNorththirdSampling2flowering,0,0
2018,Rajshahi,blueNorth,24.379643,88.669971,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,3,flowering,RajshahiblueNorththirdSampling3flowering,0,0
2018,Rajshahi,blueNorth,24.384565,88.67509,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,4,flowering,RajshahiblueNorththirdSampling4flowering,0,0
2018,Rajshahi,blueNorth,24.388685,88.674419,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,5,ripening,RajshahiblueNorththirdSampling5ripening,0,0
2018,Rajshahi,blueNorth,24.391015,88.673542,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,6,heading,RajshahiblueNorththirdSampling6heading,0,0
2018,Rajshahi,blueNorth,24.393454,88.658383,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,7,ripening,RajshahiblueNorththirdSampling7ripening,0,0
2018,Rajshahi,blueSouth,24.356522,88.657522,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,1,flowering,RajshahiblueSouththirdSampling1flowering,0,0
2018,Rajshahi,blueSouth,24.349173,88.661883,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,2,ripening,RajshahiblueSouththirdSampling2ripening,0,0
2018,Rajshahi,blueSouth,24.349729,88.658961,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,3,ripening,RajshahiblueSouththirdSampling3ripening,0,0
2018,Rajshahi,blueSouth,24.350677,88.661175,thirdSampling,Wed Mar 07 00:00:00 UTC 2018,4,ripening,RajshahiblueSouththirdSampling4ripening,0,0
2018,Rajshahi,greenEast,24.395606,88.729303,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,1,flowering,RajshahigreenEastthirdSampling1flowering,0,0
2018,Rajshahi,greenEast,24.3885,88.731576,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,2,flowering,RajshahigreenEastthirdSampling2flowering,0,0
2018,Rajshahi,greenEast,24.38485,88.730907,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,3,flowering,RajshahigreenEastthirdSampling3flowering,0,0
2018,Rajshahi,greenEast,24.378719,88.735405,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,4,flowering,RajshahigreenEastthirdSampling4flowering,0,0
2018,Rajshahi,greenEast,24.36908,88.736222,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,5,flowering,RajshahigreenEastthirdSampling5flowering,0,0
2018,Rajshahi,greenEast,24.36238,88.73389,thirdSampling,Thu Mar 15 00:00:00 UTC 2018,6,ripening,RajshahigreenEastthirdSampling6ripening,0,0
2018,Rajshahi,greenEast,24.360966,88.736852,thirdSampling,Thu Mar 15 00:00:00 UTC 2018,7,ripening,RajshahigreenEastthirdSampling7ripening,0,0
2018,Rajshahi,greenEast,24.349836,88.748871,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,8,ripening,RajshahigreenEastthirdSampling8ripening,5,2
2018,Rajshahi,greenEast,24.347526,88.74972,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,9,flowering,RajshahigreenEastthirdSampling9flowering,4,3
2018,Rajshahi,greenEast,24.343687,88.748513,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,10,ripening,RajshahigreenEastthirdSampling10ripening,0,0
2018,Rajshahi,greenEast,24.342276,88.753048,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,11,heading,RajshahigreenEastthirdSampling11heading,0,0
2018,Rajshahi,greenEast,24.341513,88.755956,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,12,flowering,RajshahigreenEastthirdSampling12flowering,10,2
2018,Rajshahi,greenEast,24.341824,88.760052,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,13,flowering,RajshahigreenEastthirdSampling13flowering,0,0
2018,Rajshahi,greenEast,24.33806,88.757259,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,14,flowering,RajshahigreenEastthirdSampling14flowering,15,5
2018,Rajshahi,greenEast,24.337258,88.75519,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,15,flowering,RajshahigreenEastthirdSampling15flowering,7,2
2018,Rajshahi,greenEast,24.339457,88.749174,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,16,flowering,RajshahigreenEastthirdSampling16flowering,0,0
2018,Rajshahi,greenEast,24.329786,88.742277,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,17,ripening,RajshahigreenEastthirdSampling17ripening,0,0
2018,Rajshahi,greenEast,24.328235,88.741432,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,18,maturity,RajshahigreenEastthirdSampling18maturity,0,0
2018,Rajshahi,greenEast,24.326005,88.740876,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,19,flowering,RajshahigreenEastthirdSampling19flowering,0,0
2018,Rajshahi,greenEast,24.32064,88.739001,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,20,ripening,RajshahigreenEastthirdSampling20ripening,0,0
2018,Rajshahi,greenEast,24.315595,88.736843,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,21,ripening,RajshahigreenEastthirdSampling21ripening,0,0
2018,Rajshahi,greenEast,24.311952,88.736698,thirdSampling,Sat Mar 17 00:00:00 UTC 2018,22,maturity,RajshahigreenEastthirdSampling22maturity,0,0
2018,Rajshahi,greenNorth,24.436179,88.683668,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,4,ripening,RajshahigreenNorththirdSampling4ripening,0,0
2018,Rajshahi,greenNorth,24.434271,88.693386,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,5,flowering,RajshahigreenNorththirdSampling5flowering,0,0
2018,Rajshahi,greenNorth,24.451462,88.602156,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,6,ripening,RajshahigreenNorththirdSampling6ripening,0,0
2018,Rajshahi,greenNorth,24.447769,88.600401,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,7,ripening,RajshahigreenNorththirdSampling7ripening,0,0
2018,Rajshahi,greenNorth,24.447399,88.593379,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,8,flowering,RajshahigreenNorththirdSampling8flowering,0,0
2018,Rajshahi,greenNorth,24.443915,88.592579,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,9,flowering,RajshahigreenNorththirdSampling9flowering,0,0
2018,Rajshahi,greenNorth,24.440518,88.590208,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,10,ripening,RajshahigreenNorththirdSampling10ripening,0,0
2018,Rajshahi,greenNorth,24.439738,88.584906,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,11,ripening,RajshahigreenNorththirdSampling11ripening,0,0
2018,Rajshahi,greenNorth,24.440752,88.581772,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,12,flowering,RajshahigreenNorththirdSampling12flowering,0,0
2018,Rajshahi,greenNorth,24.445346,88.599856,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,3,ripening,RajshahigreenNorththirdSampling3ripening,0,0
2018,Rajshahi,greenNorth,24.435076,88.602847,thirdSampling,Tue Mar 13 00:00:00 UTC 2018,1,flowering,RajshahigreenNorththirdSampling1flowering,0,0
2018,Rajshahi,greenNorth,24.431827,88.604978,thirdSampling,Tue Mar 13 00:00:00 UTC 2018,2,ripening,RajshahigreenNorththirdSampling2ripening,0,0
2018,Rajshahi,outNorth,24.45268,88.582711,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,1,ripening,RajshahioutNorththirdSampling1ripening,0,0
2018,Rajshahi,outWest,24.431349,88.561796,thirdSampling,Sun Mar 11 00:00:00 UTC 2018,1,flowering,RajshahioutWestthirdSampling1flowering,0,0
2018,Rajshahi,outWest,24.43461,88.562579,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,2,ripening,RajshahioutWestthirdSampling2ripening,0,0
2018,Rajshahi,outWest,24.433084,88.560775,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,3,ripening,RajshahioutWestthirdSampling3ripening,0,0
2018,Rajshahi,yellowEast,24.38313,88.6855,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,3,flowering,RajshahiyellowEastthirdSampling3flowering,0,0
2018,Rajshahi,yellowEast,24.38681,88.68467,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,4,ripening,RajshahiyellowEastthirdSampling4ripening,0,0
2018,Rajshahi,yellowEast,24.387482,88.689954,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,5,flowering,RajshahiyellowEastthirdSampling5flowering,0,0
2018,Rajshahi,yellowEast,24.381352,88.694178,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,6,flowering,RajshahiyellowEastthirdSampling6flowering,0,0
2018,Rajshahi,yellowEast,24.378895,88.694175,thirdSampling,Thu Mar 08 00:00:00 UTC 2018,7,ripening,RajshahiyellowEastthirdSampling7ripening,0,0
2018,Rajshahi,yellowEast,24.381273,88.698538,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,1,ripening,RajshahiyellowEastthirdSampling1ripening,0,0
2018,Rajshahi,yellowEast,24.378361,88.700465,thirdSampling,Mon Mar 12 00:00:00 UTC 2018,2,heading,RajshahiyellowEastthirdSampling2heading,0,0
